"Time","vera-rubin-simulator"
2020-11-27 09:54:30,
2020-11-27 09:55:00,663
2020-11-27 09:55:30,1091
2020-11-27 09:56:00,1531
2020-11-27 09:56:30,1965
2020-11-27 09:57:00,2422
2020-11-27 09:57:30,2893
2020-11-27 09:58:00,3363
2020-11-27 09:58:30,3832
2020-11-27 09:59:00,4350
2020-11-27 09:59:30,4520
2020-11-27 10:00:00,4568
2020-11-27 10:00:30,4605
2020-11-27 10:01:00,4636
2020-11-27 10:01:30,4671
2020-11-27 10:02:00,4669
2020-11-27 10:02:30,4670
2020-11-27 10:03:00,4668
2020-11-27 10:03:30,4667
2020-11-27 10:04:00,4667
2020-11-27 10:04:30,4667
2020-11-27 10:05:00,4667
2020-11-27 10:05:30,4666
2020-11-27 10:06:00,4667
2020-11-27 10:06:30,4667
2020-11-27 10:07:00,4667
2020-11-27 10:07:30,4667
2020-11-27 10:08:00,4668
2020-11-27 10:08:30,4668
2020-11-27 10:09:00,4668
2020-11-27 10:09:30,4669
2020-11-27 10:10:00,4668
2020-11-27 10:10:30,4668
2020-11-27 10:11:00,4668
2020-11-27 10:11:30,4668
2020-11-27 10:12:00,4668
2020-11-27 10:12:30,4668
2020-11-27 10:13:00,4667
2020-11-27 10:13:30,4667
2020-11-27 10:14:00,4666
2020-11-27 10:14:30,4665
2020-11-27 10:15:00,4665

