"Time","vera-rubin-simulator"
2020-11-27 10:59:30,
2020-11-27 11:00:00,
2020-11-27 11:00:30,33195016
2020-11-27 11:01:00,73325445
2020-11-27 11:01:30,113316218
2020-11-27 11:02:00,153194350
2020-11-27 11:02:30,195328077
2020-11-27 11:03:00,238439466
2020-11-27 11:03:30,281452468
2020-11-27 11:04:00,324362934
2020-11-27 11:04:30,367309431
2020-11-27 11:05:00,412194240
2020-11-27 11:05:30,418892325
2020-11-27 11:06:00,422257552
2020-11-27 11:06:30,425434040
2020-11-27 11:07:00,427770082
2020-11-27 11:07:30,427913870
2020-11-27 11:08:00,427868539
2020-11-27 11:08:30,427965115
2020-11-27 11:09:00,427857765
2020-11-27 11:09:30,427947839
2020-11-27 11:10:00,427926187
2020-11-27 11:10:30,427861565
2020-11-27 11:11:00,427891812
2020-11-27 11:11:30,427810539
2020-11-27 11:12:00,427829539
2020-11-27 11:12:30,427892652
2020-11-27 11:13:00,427895502
2020-11-27 11:13:30,427947435
2020-11-27 11:14:00,428021128
2020-11-27 11:14:30,428192326
2020-11-27 11:15:00,428025506
2020-11-27 11:15:30,428107566
2020-11-27 11:16:00,428092424
2020-11-27 11:16:30,428128425
2020-11-27 11:17:00,428090105
2020-11-27 11:17:30,428148098
2020-11-27 11:18:00,427998710
2020-11-27 11:18:30,427979406
2020-11-27 11:19:00,427903401
2020-11-27 11:19:30,427978973
2020-11-27 11:20:00,427738035
2020-11-27 11:20:30,427783887
2020-11-27 11:21:00,427794641

