"Time","vera-rubin-simulator"
2020-11-26 10:16:30,
2020-11-26 10:17:00,
2020-11-26 10:17:30,41
2020-11-26 10:18:00,71
2020-11-26 10:18:30,101
2020-11-26 10:19:00,131
2020-11-26 10:19:30,161
2020-11-26 10:20:00,191
2020-11-26 10:20:30,221
2020-11-26 10:21:00,251
2020-11-26 10:21:30,281
2020-11-26 10:22:00,299
2020-11-26 10:22:30,299
2020-11-26 10:23:00,299
2020-11-26 10:23:30,299
2020-11-26 10:24:00,299
2020-11-26 10:24:30,299
2020-11-26 10:25:00,299
2020-11-26 10:25:30,299
2020-11-26 10:26:00,298
2020-11-26 10:26:30,298
2020-11-26 10:27:00,298
2020-11-26 10:27:30,298
2020-11-26 10:28:00,298
2020-11-26 10:28:30,298
2020-11-26 10:29:00,298
2020-11-26 10:29:30,298
2020-11-26 10:30:00,298
2020-11-26 10:30:30,298
2020-11-26 10:31:00,299
2020-11-26 10:31:30,299
2020-11-26 10:32:00,299
2020-11-26 10:32:30,299
2020-11-26 10:33:00,299
2020-11-26 10:33:30,299
2020-11-26 10:34:00,299
2020-11-26 10:34:30,299
2020-11-26 10:35:00,299
2020-11-26 10:35:30,299
2020-11-26 10:36:00,298
2020-11-26 10:36:30,298
2020-11-26 10:37:00,298
2020-11-26 10:37:30,298
2020-11-26 10:38:00,298
2020-11-26 10:38:30,298
2020-11-26 10:39:00,298
2020-11-26 10:39:30,298
2020-11-26 10:40:00,299
2020-11-26 10:40:30,299
2020-11-26 10:41:00,299
2020-11-26 10:41:30,299
2020-11-26 10:42:00,299
2020-11-26 10:42:30,299
2020-11-26 10:43:00,299
2020-11-26 10:43:30,299
2020-11-26 10:44:00,299
2020-11-26 10:44:30,299

