"Time","vera-rubin-simulator"
2020-11-26 10:58:00,
2020-11-26 10:58:30,
2020-11-26 10:59:00,29
2020-11-26 10:59:30,59
2020-11-26 11:00:00,89
2020-11-26 11:00:30,119
2020-11-26 11:01:00,149
2020-11-26 11:01:30,180
2020-11-26 11:02:00,210
2020-11-26 11:02:30,240
2020-11-26 11:03:00,270
2020-11-26 11:03:30,300
2020-11-26 11:04:00,301
2020-11-26 11:04:30,301
2020-11-26 11:05:00,301
2020-11-26 11:05:30,301
2020-11-26 11:06:00,301
2020-11-26 11:06:30,301
2020-11-26 11:07:00,301
2020-11-26 11:07:30,301
2020-11-26 11:08:00,301
2020-11-26 11:08:30,301
2020-11-26 11:09:00,301
2020-11-26 11:09:30,301
2020-11-26 11:10:00,301
2020-11-26 11:10:30,301
2020-11-26 11:11:00,301
2020-11-26 11:11:30,301
2020-11-26 11:12:00,301
2020-11-26 11:12:30,301
2020-11-26 11:13:00,301
2020-11-26 11:13:30,301
2020-11-26 11:14:00,301
2020-11-26 11:14:30,301
2020-11-26 11:15:00,301
2020-11-26 11:15:30,300
2020-11-26 11:16:00,300
2020-11-26 11:16:30,300
2020-11-26 11:17:00,300
2020-11-26 11:17:30,300
2020-11-26 11:18:00,300
2020-11-26 11:18:30,300
2020-11-26 11:19:00,299
2020-11-26 11:19:30,299
2020-11-26 11:20:00,299
2020-11-26 11:20:30,299
2020-11-26 11:21:00,299
2020-11-26 11:21:30,299
2020-11-26 11:22:00,299
2020-11-26 11:22:30,299
2020-11-26 11:23:00,299
2020-11-26 11:23:30,299
2020-11-26 11:24:00,299
2020-11-26 11:24:30,299
2020-11-26 11:25:00,299
2020-11-26 11:25:30,299
2020-11-26 11:26:00,299

