"Time","vera-rubin-simulator"
2020-11-26 10:58:00,
2020-11-26 10:58:30,
2020-11-26 10:59:00,2514335
2020-11-26 10:59:30,5330941
2020-11-26 11:00:00,8110180
2020-11-26 11:00:30,10854653
2020-11-26 11:01:00,13625737
2020-11-26 11:01:30,16385635
2020-11-26 11:02:00,19155495
2020-11-26 11:02:30,21922398
2020-11-26 11:03:00,24686023
2020-11-26 11:03:30,27430143
2020-11-26 11:04:00,27589987
2020-11-26 11:04:30,27607602
2020-11-26 11:05:00,27663002
2020-11-26 11:05:30,27625631
2020-11-26 11:06:00,27644514
2020-11-26 11:06:30,27626701
2020-11-26 11:07:00,27618178
2020-11-26 11:07:30,27608485
2020-11-26 11:08:00,27600950
2020-11-26 11:08:30,27615771
2020-11-26 11:09:00,27617802
2020-11-26 11:09:30,27615105
2020-11-26 11:10:00,27627590
2020-11-26 11:10:30,27607361
2020-11-26 11:11:00,27624002
2020-11-26 11:11:30,27626023
2020-11-26 11:12:00,27613505
2020-11-26 11:12:30,27615198
2020-11-26 11:13:00,27600739
2020-11-26 11:13:30,27621241
2020-11-26 11:14:00,27587614
2020-11-26 11:14:30,27572790
2020-11-26 11:15:00,27601508
2020-11-26 11:15:30,27551593
2020-11-26 11:16:00,27530535
2020-11-26 11:16:30,27530454
2020-11-26 11:17:00,27533548
2020-11-26 11:17:30,27498134
2020-11-26 11:18:00,27475886
2020-11-26 11:18:30,27489889
2020-11-26 11:19:00,27423241
2020-11-26 11:19:30,27455197
2020-11-26 11:20:00,27434889
2020-11-26 11:20:30,27428442
2020-11-26 11:21:00,27439087
2020-11-26 11:21:30,27432696
2020-11-26 11:22:00,27431139
2020-11-26 11:22:30,27424647
2020-11-26 11:23:00,27440564
2020-11-26 11:23:30,27447365
2020-11-26 11:24:00,27432389
2020-11-26 11:24:30,27456780
2020-11-26 11:25:00,27422151
2020-11-26 11:25:30,27446070
2020-11-26 11:26:00,27450526

