"Time","vera-rubin-simulator"
2020-11-26 11:43:30,
2020-11-26 11:44:00,9.5
2020-11-26 11:44:30,52
2020-11-26 11:45:00,81
2020-11-26 11:45:30,111
2020-11-26 11:46:00,141
2020-11-26 11:46:30,171
2020-11-26 11:47:00,200
2020-11-26 11:47:30,230
2020-11-26 11:48:00,260
2020-11-26 11:48:30,292
2020-11-26 11:49:00,296
2020-11-26 11:49:30,296
2020-11-26 11:50:00,297
2020-11-26 11:50:30,297
2020-11-26 11:51:00,297
2020-11-26 11:51:30,297
2020-11-26 11:52:00,297
2020-11-26 11:52:30,297
2020-11-26 11:53:00,296
2020-11-26 11:53:30,296
2020-11-26 11:54:00,296
2020-11-26 11:54:30,296
2020-11-26 11:55:00,296
2020-11-26 11:55:30,296
2020-11-26 11:56:00,296
2020-11-26 11:56:30,295
2020-11-26 11:57:00,296
2020-11-26 11:57:30,296
2020-11-26 11:58:00,296
2020-11-26 11:58:30,297
2020-11-26 11:59:00,296
2020-11-26 11:59:30,297
2020-11-26 12:00:00,297
2020-11-26 12:00:30,297
2020-11-26 12:01:00,297
2020-11-26 12:01:30,297
2020-11-26 12:02:00,297
2020-11-26 12:02:30,297
2020-11-26 12:03:00,297
2020-11-26 12:03:30,297
2020-11-26 12:04:00,297
2020-11-26 12:04:30,297
2020-11-26 12:05:00,297
2020-11-26 12:05:30,297
2020-11-26 12:06:00,298
2020-11-26 12:06:30,298
2020-11-26 12:07:00,298

