"Time","vera-rubin-simulator"
2020-11-26 14:58:30,
2020-11-26 14:59:00,115
2020-11-26 14:59:30,222
2020-11-26 15:00:00,331
2020-11-26 15:00:30,439
2020-11-26 15:01:00,554
2020-11-26 15:01:30,671
2020-11-26 15:02:00,787
2020-11-26 15:02:30,904
2020-11-26 15:03:00,1021
2020-11-26 15:03:30,1123
2020-11-26 15:04:00,1137
2020-11-26 15:04:30,1146
2020-11-26 15:05:00,1153
2020-11-26 15:05:30,1162
2020-11-26 15:06:00,1163
2020-11-26 15:06:30,1163
2020-11-26 15:07:00,1163
2020-11-26 15:07:30,1163
2020-11-26 15:08:00,1162
2020-11-26 15:08:30,1163
2020-11-26 15:09:00,1163
2020-11-26 15:09:30,1163
2020-11-26 15:10:00,1163
2020-11-26 15:10:30,1163
2020-11-26 15:11:00,1163
2020-11-26 15:11:30,1163
2020-11-26 15:12:00,1164
2020-11-26 15:12:30,1163
2020-11-26 15:13:00,1164
2020-11-26 15:13:30,1164
2020-11-26 15:14:00,1164
2020-11-26 15:14:30,1164
2020-11-26 15:15:00,1164
2020-11-26 15:15:30,1163
2020-11-26 15:16:00,1163
2020-11-26 15:16:30,1164
2020-11-26 15:17:00,1164
2020-11-26 15:17:30,1163
2020-11-26 15:18:00,1163
2020-11-26 15:18:30,1163
2020-11-26 15:19:00,1163
2020-11-26 15:19:30,1163
2020-11-26 15:20:00,1163
2020-11-26 15:20:30,1163
2020-11-26 15:21:00,1163
2020-11-26 15:21:30,1163
2020-11-26 15:22:00,1163
2020-11-26 15:22:30,1163
2020-11-26 15:23:00,1163
2020-11-26 15:23:30,1163
2020-11-26 15:24:00,1162
2020-11-26 15:24:30,1162
2020-11-26 15:25:00,1163
2020-11-26 15:25:30,1163
2020-11-26 15:26:00,1163
2020-11-26 15:26:30,1162
2020-11-26 15:27:00,1163
2020-11-26 15:27:30,1163
2020-11-26 15:28:00,1163

