"Time","vera-rubin-simulator"
2020-11-26 16:21:00,
2020-11-26 16:21:30,
2020-11-26 16:22:00,12328281
2020-11-26 16:22:30,21705852
2020-11-26 16:23:00,31308374
2020-11-26 16:23:30,40876258
2020-11-26 16:24:00,50828837
2020-11-26 16:24:30,61104823
2020-11-26 16:25:00,71484562
2020-11-26 16:25:30,81955772
2020-11-26 16:26:00,92328902
2020-11-26 16:26:30,99378762
2020-11-26 16:27:00,100559405
2020-11-26 16:27:30,101308493
2020-11-26 16:28:00,102030777
2020-11-26 16:28:30,102623875
2020-11-26 16:29:00,102805718
2020-11-26 16:29:30,102666539
2020-11-26 16:30:00,102578890
2020-11-26 16:30:30,102647979
2020-11-26 16:31:00,102633244
2020-11-26 16:31:30,102612480
2020-11-26 16:32:00,102594631
2020-11-26 16:32:30,102668263
2020-11-26 16:33:00,103011924
2020-11-26 16:33:30,103208747
2020-11-26 16:34:00,103534003
2020-11-26 16:34:30,103734878
2020-11-26 16:35:00,103645411
2020-11-26 16:35:30,103649416
2020-11-26 16:36:00,103780478
2020-11-26 16:36:30,103836138
2020-11-26 16:37:00,104042750
2020-11-26 16:37:30,104024078
2020-11-26 16:38:00,103932322
2020-11-26 16:38:30,103722573
2020-11-26 16:39:00,103688582
2020-11-26 16:39:30,103694465
2020-11-26 16:40:00,103736865
2020-11-26 16:40:30,103913960
2020-11-26 16:41:00,103939743
2020-11-26 16:41:30,103850764
2020-11-26 16:42:00,103966810
2020-11-26 16:42:30,103954162
2020-11-26 16:43:00,103980143
2020-11-26 16:43:30,104018977
2020-11-26 16:44:00,103978953
2020-11-26 16:44:30,103912974
2020-11-26 16:45:00,103843832
2020-11-26 16:45:30,103670079
2020-11-26 16:46:00,103765196
2020-11-26 16:46:30,103837171
2020-11-26 16:47:00,103735576
2020-11-26 16:47:30,103669179
2020-11-26 16:48:00,103659950
2020-11-26 16:48:30,103555418
2020-11-26 16:49:00,103760209
2020-11-26 16:49:30,103728103
2020-11-26 16:50:00,103828946
2020-11-26 16:50:30,103869334
2020-11-26 16:51:00,103843632
2020-11-26 16:51:30,103717800
2020-11-26 16:52:00,103793566
2020-11-26 16:52:30,103711199
2020-11-26 16:53:00,103792170
2020-11-26 16:53:30,103780495
2020-11-26 16:54:00,103742738
2020-11-26 16:54:30,103611966
2020-11-26 16:55:00,103745503
2020-11-26 16:55:30,103655775
2020-11-26 16:56:00,103701381
2020-11-26 16:56:30,103714448
2020-11-26 16:57:00,103747514
2020-11-26 16:57:30,103709984
2020-11-26 16:58:00,103758404

