"Time","vera-rubin-simulator"
2020-11-26 15:45:30,
2020-11-26 15:46:00,
2020-11-26 15:46:30,8431333
2020-11-26 15:47:00,18406643
2020-11-26 15:47:30,28553046
2020-11-26 15:48:00,38472006
2020-11-26 15:48:30,49206946
2020-11-26 15:49:00,59921570
2020-11-26 15:49:30,70700153
2020-11-26 15:50:00,81463910
2020-11-26 15:50:30,92090695
2020-11-26 15:51:00,103565264
2020-11-26 15:51:30,104993134
2020-11-26 15:52:00,105696503
2020-11-26 15:52:30,106337284
2020-11-26 15:53:00,106948747
2020-11-26 15:53:30,106955714
2020-11-26 15:54:00,106911352
2020-11-26 15:54:30,106888418
2020-11-26 15:55:00,106874166
2020-11-26 15:55:30,106854713
2020-11-26 15:56:00,106841059
2020-11-26 15:56:30,106921186
2020-11-26 15:57:00,106922246
2020-11-26 15:57:30,106929414
2020-11-26 15:58:00,106885592
2020-11-26 15:58:30,106915756
2020-11-26 15:59:00,106902247
2020-11-26 15:59:30,106946727
2020-11-26 16:00:00,106987683
2020-11-26 16:00:30,106960525
2020-11-26 16:01:00,106896450
2020-11-26 16:01:30,106930269
2020-11-26 16:02:00,106912284
2020-11-26 16:02:30,106934970
2020-11-26 16:03:00,106911491
2020-11-26 16:03:30,106932606
2020-11-26 16:04:00,106905385
2020-11-26 16:04:30,106936871
2020-11-26 16:05:00,106978174
2020-11-26 16:05:30,106987624
2020-11-26 16:06:00,107002700
2020-11-26 16:06:30,107023348
2020-11-26 16:07:00,106976190
2020-11-26 16:07:30,107100404
2020-11-26 16:08:00,107016273
2020-11-26 16:08:30,107043134

