"Time","vera-rubin-simulator"
2020-11-26 13:59:30,
2020-11-26 14:00:00,
2020-11-26 14:00:30,
2020-11-26 14:01:00,
2020-11-26 14:01:30,
2020-11-26 14:02:00,1492144
2020-11-26 14:02:30,9047746
2020-11-26 14:03:00,14615899
2020-11-26 14:03:30,20061926
2020-11-26 14:04:00,25520953
2020-11-26 14:04:30,31062401
2020-11-26 14:05:00,36552943
2020-11-26 14:05:30,42031771
2020-11-26 14:06:00,47524852
2020-11-26 14:06:30,54001069
2020-11-26 14:07:00,54754038
2020-11-26 14:07:30,54786301
2020-11-26 14:08:00,54828287
2020-11-26 14:08:30,54862377
2020-11-26 14:09:00,54878818
2020-11-26 14:09:30,54844677
2020-11-26 14:10:00,54855602
2020-11-26 14:10:30,54885725
2020-11-26 14:11:00,54896743
2020-11-26 14:11:30,54937196
2020-11-26 14:12:00,54946281
2020-11-26 14:12:30,54942324
2020-11-26 14:13:00,54952966
2020-11-26 14:13:30,55011544
2020-11-26 14:14:00,54961276
2020-11-26 14:14:30,54930659
2020-11-26 14:15:00,54943126
2020-11-26 14:15:30,54931281
2020-11-26 14:16:00,54876999
2020-11-26 14:16:30,54835802
2020-11-26 14:17:00,54824442
2020-11-26 14:17:30,54843101
2020-11-26 14:18:00,54794290
2020-11-26 14:18:30,54766666
2020-11-26 14:19:00,54761258
2020-11-26 14:19:30,54756099
2020-11-26 14:20:00,54780089
2020-11-26 14:20:30,54772776
2020-11-26 14:21:00,54743840
2020-11-26 14:21:30,54752054
2020-11-26 14:22:00,54697927
2020-11-26 14:22:30,54728790
2020-11-26 14:23:00,54711599
2020-11-26 14:23:30,54757510
2020-11-26 14:24:00,54706096
2020-11-26 14:24:30,54725604
2020-11-26 14:25:00,54680511
2020-11-26 14:25:30,54745447
2020-11-26 14:26:00,54778231
2020-11-26 14:26:30,54805874
2020-11-26 14:27:00,54854566
2020-11-26 14:27:30,54843176
2020-11-26 14:28:00,54919735
2020-11-26 14:28:30,54923687
2020-11-26 14:29:00,54999824
2020-11-26 14:29:30,54995368
2020-11-26 14:30:00,55073839
2020-11-26 14:30:30,55022202
2020-11-26 14:31:00,55035920
2020-11-26 14:31:30,55072637
2020-11-26 14:32:00,55069850
2020-11-26 14:32:30,55052069
2020-11-26 14:33:00,55111040
2020-11-26 14:33:30,55077280
2020-11-26 14:34:00,55094942
2020-11-26 14:34:30,55068875
2020-11-26 14:35:00,55079116
2020-11-26 14:35:30,55079739
2020-11-26 14:36:00,55099701
2020-11-26 14:36:30,55055599
2020-11-26 14:37:00,55071125
2020-11-26 14:37:30,55078586
2020-11-26 14:38:00,55128227
2020-11-26 14:38:30,55097055
2020-11-26 14:39:00,55096816
2020-11-26 14:39:30,55056423
2020-11-26 14:40:00,55078149
2020-11-26 14:40:30,55072060
2020-11-26 14:41:00,55071947
2020-11-26 14:41:30,55058326
2020-11-26 14:42:00,55055929
2020-11-26 14:42:30,55069667
2020-11-26 14:43:00,55057064

