"Time","vera-rubin-simulator"
2020-11-26 13:09:30,
2020-11-26 13:10:00,
2020-11-26 13:10:30,6495284
2020-11-26 13:11:00,11959248
2020-11-26 13:11:30,17401103
2020-11-26 13:12:00,22845394
2020-11-26 13:12:30,28301584
2020-11-26 13:13:00,33706887
2020-11-26 13:13:30,39146298
2020-11-26 13:14:00,44588035
2020-11-26 13:14:30,50022068
2020-11-26 13:15:00,54006614
2020-11-26 13:15:30,54245657
2020-11-26 13:16:00,54251362
2020-11-26 13:16:30,54298534
2020-11-26 13:17:00,54324960
2020-11-26 13:17:30,54307336
2020-11-26 13:18:00,54360554
2020-11-26 13:18:30,54362567
2020-11-26 13:19:00,54371011
2020-11-26 13:19:30,54402318
2020-11-26 13:20:00,54438013
2020-11-26 13:20:30,54429636
2020-11-26 13:21:00,54460610
2020-11-26 13:21:30,54467543
2020-11-26 13:22:00,54477799
2020-11-26 13:22:30,54476597
2020-11-26 13:23:00,54514756
2020-11-26 13:23:30,54506790
2020-11-26 13:24:00,54478093
2020-11-26 13:24:30,54460043
2020-11-26 13:25:00,54480245
2020-11-26 13:25:30,54457491
2020-11-26 13:26:00,54464011
2020-11-26 13:26:30,54485513
2020-11-26 13:27:00,54441002
2020-11-26 13:27:30,54440976
2020-11-26 13:28:00,54455395
2020-11-26 13:28:30,54445752
2020-11-26 13:29:00,54444047
2020-11-26 13:29:30,54426022
2020-11-26 13:30:00,54437684
2020-11-26 13:30:30,54431221
2020-11-26 13:31:00,54438536
2020-11-26 13:31:30,54417035
2020-11-26 13:32:00,54440251
2020-11-26 13:32:30,54432569
2020-11-26 13:33:00,54461438
2020-11-26 13:33:30,54439472
2020-11-26 13:34:00,54431172
2020-11-26 13:34:30,54430875
2020-11-26 13:35:00,54426361
2020-11-26 13:35:30,54430545
2020-11-26 13:36:00,54443773
2020-11-26 13:36:30,54443267
2020-11-26 13:37:00,54462039
2020-11-26 13:37:30,54465775
2020-11-26 13:38:00,54447454
2020-11-26 13:38:30,54464061
2020-11-26 13:39:00,54457192
2020-11-26 13:39:30,54443429
2020-11-26 13:40:00,54487832
2020-11-26 13:40:30,54468974
2020-11-26 13:41:00,54450547
2020-11-26 13:41:30,54477492
2020-11-26 13:42:00,54464045
2020-11-26 13:42:30,54449704
2020-11-26 13:43:00,54460209
2020-11-26 13:43:30,54451175
2020-11-26 13:44:00,54416884
2020-11-26 13:44:30,54407155
2020-11-26 13:45:00,54396307
2020-11-26 13:45:30,54398662
2020-11-26 13:46:00,54397242

