"Time","vera-rubin-simulator"
2020-11-24 10:40:00,
2020-11-24 10:40:30,17839467
2020-11-24 10:41:00,37497153
2020-11-24 10:41:30,56919199
2020-11-24 10:42:00,76275946
2020-11-24 10:42:30,95775354
2020-11-24 10:43:00,116522447
2020-11-24 10:43:30,136997726
2020-11-24 10:44:00,157603950
2020-11-24 10:44:30,178092595
2020-11-24 10:45:00,197925790
2020-11-24 10:45:30,200290921
2020-11-24 10:46:00,201801754
2020-11-24 10:46:30,203166131
2020-11-24 10:47:00,204564517
2020-11-24 10:47:30,204902465
2020-11-24 10:48:00,204888851
2020-11-24 10:48:30,204916339
2020-11-24 10:49:00,204818035
2020-11-24 10:49:30,204947403
2020-11-24 10:50:00,204289351
2020-11-24 10:50:30,204696337
2020-11-24 10:51:00,204536100
2020-11-24 10:51:30,204442484
2020-11-24 10:52:00,204430740
2020-11-24 10:52:30,203951035
2020-11-24 10:53:00,203966613
2020-11-24 10:53:30,203997640
2020-11-24 10:54:00,204007429
2020-11-24 10:54:30,204247448
2020-11-24 10:55:00,204404778
2020-11-24 10:55:30,204470607
2020-11-24 10:56:00,204418611
2020-11-24 10:56:30,204238786
2020-11-24 10:57:00,204336194
2020-11-24 10:57:30,205223992
2020-11-24 10:58:00,204677763
2020-11-24 10:58:30,204423240
2020-11-24 10:59:00,204171389
2020-11-24 10:59:30,204231783
2020-11-24 11:00:00,204247798
2020-11-24 11:00:30,204283266
2020-11-24 11:01:00,204831474
2020-11-24 11:01:30,204463268
2020-11-24 11:02:00,204404003
2020-11-24 11:02:30,204506643
2020-11-24 11:03:00,205227630

