"Time","vera-rubin-simulator"
2020-11-24 14:17:00,
2020-11-24 14:17:30,
2020-11-24 14:18:00,
2020-11-24 14:18:30,17
2020-11-24 14:19:00,95
2020-11-24 14:19:30,153
2020-11-24 14:20:00,211
2020-11-24 14:20:30,269
2020-11-24 14:21:00,328
2020-11-24 14:21:30,386
2020-11-24 14:22:00,445
2020-11-24 14:22:30,503
2020-11-24 14:23:00,566
2020-11-24 14:23:30,583
2020-11-24 14:24:00,583
2020-11-24 14:24:30,583
2020-11-24 14:25:00,584
2020-11-24 14:25:30,584
2020-11-24 14:26:00,584
2020-11-24 14:26:30,584
2020-11-24 14:27:00,584
2020-11-24 14:27:30,584
2020-11-24 14:28:00,584
2020-11-24 14:28:30,584
2020-11-24 14:29:00,583
2020-11-24 14:29:30,583
2020-11-24 14:30:00,583
2020-11-24 14:30:30,583
2020-11-24 14:31:00,582
2020-11-24 14:31:30,581
2020-11-24 14:32:00,582
2020-11-24 14:32:30,581
2020-11-24 14:33:00,581
2020-11-24 14:33:30,581
2020-11-24 14:34:00,581
2020-11-24 14:34:30,581
2020-11-24 14:35:00,581
2020-11-24 14:35:30,581
2020-11-24 14:36:00,581
2020-11-24 14:36:30,581
2020-11-24 14:37:00,581
2020-11-24 14:37:30,581
2020-11-24 14:38:00,580
2020-11-24 14:38:30,580
2020-11-24 14:39:00,581
2020-11-24 14:39:30,581
2020-11-24 14:40:00,580
2020-11-24 14:40:30,580
2020-11-24 14:41:00,581
2020-11-24 14:41:30,581
2020-11-24 14:42:00,581
2020-11-24 14:42:30,581
2020-11-24 14:43:00,581
2020-11-24 14:43:30,581
2020-11-24 14:44:00,581
2020-11-24 14:44:30,580
2020-11-24 14:45:00,580
2020-11-24 14:45:30,580
2020-11-24 14:46:00,580
2020-11-24 14:46:30,580
2020-11-24 14:47:00,581
2020-11-24 14:47:30,581
2020-11-24 14:48:00,581
2020-11-24 14:48:30,582

