"Time","vera-rubin-simulator"
2020-11-24 13:38:00,
2020-11-24 13:38:30,67
2020-11-24 13:39:00,126
2020-11-24 13:39:30,184
2020-11-24 13:40:00,242
2020-11-24 13:40:30,299
2020-11-24 13:41:00,357
2020-11-24 13:41:30,414
2020-11-24 13:42:00,472
2020-11-24 13:42:30,529
2020-11-24 13:43:00,576
2020-11-24 13:43:30,576
2020-11-24 13:44:00,575
2020-11-24 13:44:30,574
2020-11-24 13:45:00,574
2020-11-24 13:45:30,574
2020-11-24 13:46:00,574
2020-11-24 13:46:30,574
2020-11-24 13:47:00,574
2020-11-24 13:47:30,573
2020-11-24 13:48:00,573
2020-11-24 13:48:30,573
2020-11-24 13:49:00,573
2020-11-24 13:49:30,573
2020-11-24 13:50:00,573
2020-11-24 13:50:30,573
2020-11-24 13:51:00,573
2020-11-24 13:51:30,573
2020-11-24 13:52:00,574
2020-11-24 13:52:30,574
2020-11-24 13:53:00,574
2020-11-24 13:53:30,574
2020-11-24 13:54:00,574
2020-11-24 13:54:30,574
2020-11-24 13:55:00,574
2020-11-24 13:55:30,574
2020-11-24 13:56:00,574
2020-11-24 13:56:30,574
2020-11-24 13:57:00,574
2020-11-24 13:57:30,574
2020-11-24 13:58:00,574
2020-11-24 13:58:30,574
2020-11-24 13:59:00,574
2020-11-24 13:59:30,574
2020-11-24 14:00:00,575
2020-11-24 14:00:30,575
2020-11-24 14:01:00,575
2020-11-24 14:01:30,575
2020-11-24 14:02:00,575
2020-11-24 14:02:30,576
2020-11-24 14:03:00,575
2020-11-24 14:03:30,575
2020-11-24 14:04:00,575
2020-11-24 14:04:30,575
2020-11-24 14:05:00,575
2020-11-24 14:05:30,576
2020-11-24 14:06:00,575
2020-11-24 14:06:30,575

