"Time","vera-rubin-simulator"
2020-11-26 17:17:30,
2020-11-26 17:18:00,
2020-11-26 17:18:30,
2020-11-26 17:19:00,17321544
2020-11-26 17:19:30,36430054
2020-11-26 17:20:00,56239362
2020-11-26 17:20:30,75814302
2020-11-26 17:21:00,96441517
2020-11-26 17:21:30,117572763
2020-11-26 17:22:00,138858900
2020-11-26 17:22:30,160120673
2020-11-26 17:23:00,181373176
2020-11-26 17:23:30,203637847
2020-11-26 17:24:00,206480617
2020-11-26 17:24:30,208228190
2020-11-26 17:25:00,209793056
2020-11-26 17:25:30,211438557
2020-11-26 17:26:00,211579443
2020-11-26 17:26:30,211727094
2020-11-26 17:27:00,211750878
2020-11-26 17:27:30,211715756
2020-11-26 17:28:00,211611225
2020-11-26 17:28:30,211538669
2020-11-26 17:29:00,211662044
2020-11-26 17:29:30,211621466
2020-11-26 17:30:00,211698858
2020-11-26 17:30:30,211669640
2020-11-26 17:31:00,211654444
2020-11-26 17:31:30,211619387
2020-11-26 17:32:00,211611132
2020-11-26 17:32:30,211533993
2020-11-26 17:33:00,211650120
2020-11-26 17:33:30,211493054
2020-11-26 17:34:00,211573025
2020-11-26 17:34:30,211459937
2020-11-26 17:35:00,211505610
2020-11-26 17:35:30,211375599
2020-11-26 17:36:00,211437882
2020-11-26 17:36:30,211326235
2020-11-26 17:37:00,211400387
2020-11-26 17:37:30,211348528
2020-11-26 17:38:00,211363102
2020-11-26 17:38:30,211463866
2020-11-26 17:39:00,211386048
2020-11-26 17:39:30,211382151
2020-11-26 17:40:00,211443172
2020-11-26 17:40:30,211349233
2020-11-26 17:41:00,211351483
2020-11-26 17:41:30,211363622
2020-11-26 17:42:00,211365843
2020-11-26 17:42:30,211244244
2020-11-26 17:43:00,211401216
2020-11-26 17:43:30,211359744
2020-11-26 17:44:00,211470366
2020-11-26 17:44:30,211564046
2020-11-26 17:45:00,211659376
2020-11-26 17:45:30,211652455
2020-11-26 17:46:00,211821120
2020-11-26 17:46:30,211826654
2020-11-26 17:47:00,211905357
2020-11-26 17:47:30,211902379
2020-11-26 17:48:00,211905979
2020-11-26 17:48:30,211834234
2020-11-26 17:49:00,211828253
2020-11-26 17:49:30,211810469
2020-11-26 17:50:00,211815918
2020-11-26 17:50:30,211742777
2020-11-26 17:51:00,211774596
2020-11-26 17:51:30,211725397

