"Time","vera-rubin-simulator"
2020-11-26 18:03:00,
2020-11-26 18:03:30,
2020-11-26 18:04:00,
2020-11-26 18:04:30,
2020-11-26 18:05:00,
2020-11-26 18:05:30,
2020-11-26 18:06:00,
2020-11-26 18:06:30,5542429
2020-11-26 18:07:00,32252098
2020-11-26 18:07:30,52340794
2020-11-26 18:08:00,72504732
2020-11-26 18:08:30,92821558
2020-11-26 18:09:00,113828285
2020-11-26 18:09:30,135390628
2020-11-26 18:10:00,156995373
2020-11-26 18:10:30,178534255
2020-11-26 18:11:00,202789127
2020-11-26 18:11:30,208235875
2020-11-26 18:12:00,210450126
2020-11-26 18:12:30,211828376
2020-11-26 18:13:00,213428146
2020-11-26 18:13:30,214365555
2020-11-26 18:14:00,214379331
2020-11-26 18:14:30,214364900
2020-11-26 18:15:00,214313219
2020-11-26 18:15:30,214311194
2020-11-26 18:16:00,214238876
2020-11-26 18:16:30,214179158
2020-11-26 18:17:00,214232979
2020-11-26 18:17:30,214294419
2020-11-26 18:18:00,214292117
2020-11-26 18:18:30,214324611
2020-11-26 18:19:00,214355108
2020-11-26 18:19:30,214291738
2020-11-26 18:20:00,214352985
2020-11-26 18:20:30,214495751
2020-11-26 18:21:00,214441962
2020-11-26 18:21:30,214494965
2020-11-26 18:22:00,214439438
2020-11-26 18:22:30,214332262
2020-11-26 18:23:00,214336481
2020-11-26 18:23:30,214337191
2020-11-26 18:24:00,214323463
2020-11-26 18:24:30,214324344
2020-11-26 18:25:00,214230887
2020-11-26 18:25:30,214231850
2020-11-26 18:26:00,214259885
2020-11-26 18:26:30,214281051
2020-11-26 18:27:00,214258387
2020-11-26 18:27:30,214255250
2020-11-26 18:28:00,214184940
2020-11-26 18:28:30,214254072
2020-11-26 18:29:00,214162362
2020-11-26 18:29:30,214141637
2020-11-26 18:30:00,214143178
2020-11-26 18:30:30,214162888
2020-11-26 18:31:00,214104446
2020-11-26 18:31:30,214121076
2020-11-26 18:32:00,214129019
2020-11-26 18:32:30,214136463
2020-11-26 18:33:00,214142610
2020-11-26 18:33:30,214140370
2020-11-26 18:34:00,214005688
2020-11-26 18:34:30,214136721
2020-11-26 18:35:00,214032246
2020-11-26 18:35:30,214025556
2020-11-26 18:36:00,214056649
2020-11-26 18:36:30,214170277
2020-11-26 18:37:00,214094775
2020-11-26 18:37:30,214106807
2020-11-26 18:38:00,214188745
2020-11-26 18:38:30,214191924
2020-11-26 18:39:00,214183941
2020-11-26 18:39:30,214174394
2020-11-26 18:40:00,214283818
2020-11-26 18:40:30,214237807
2020-11-26 18:41:00,214242655
2020-11-26 18:41:30,214233101
2020-11-26 18:42:00,214229829
2020-11-26 18:42:30,214299994
2020-11-26 18:43:00,214326966
2020-11-26 18:43:30,214370787
2020-11-26 18:44:00,214446044
2020-11-26 18:44:30,214450510
2020-11-26 18:45:00,214406420
2020-11-26 18:45:30,214472963
2020-11-26 18:46:00,214606140
2020-11-26 18:46:30,214627200
2020-11-26 18:47:00,214540466
2020-11-26 18:47:30,214590984
2020-11-26 18:48:00,214666250
2020-11-26 18:48:30,214657507
2020-11-26 18:49:00,214616272
2020-11-26 18:49:30,214657629
2020-11-26 18:50:00,214660719
2020-11-26 18:50:30,214519198
2020-11-26 18:51:00,214577527
2020-11-26 18:51:30,214494427
2020-11-26 18:52:00,214452520
2020-11-26 18:52:30,214485226
2020-11-26 18:53:00,214512200
2020-11-26 18:53:30,214351273
2020-11-26 18:54:00,214315991
2020-11-26 18:54:30,214410620
2020-11-26 18:55:00,214403736
2020-11-26 18:55:30,214292081
2020-11-26 18:56:00,214378939
2020-11-26 18:56:30,214368089
2020-11-26 18:57:00,214455926
2020-11-26 18:57:30,214569123
2020-11-26 18:58:00,214407756
2020-11-26 18:58:30,214550507
2020-11-26 18:59:00,214549203
2020-11-26 18:59:30,214530632
2020-11-26 19:00:00,214491642
2020-11-26 19:00:30,214609254
2020-11-26 19:01:00,214568527
2020-11-26 19:01:30,214644668
2020-11-26 19:02:00,214479475
2020-11-26 19:02:30,214488185
2020-11-26 19:03:00,214473007
2020-11-26 19:03:30,214483686
2020-11-26 19:04:00,214483478
2020-11-26 19:04:30,214477391
2020-11-26 19:05:00,214488050
2020-11-26 19:05:30,214504116
2020-11-26 19:06:00,214469184
2020-11-26 19:06:30,214442029
2020-11-26 19:07:00,214386105
2020-11-26 19:07:30,214535136
2020-11-26 19:08:00,214419930
2020-11-26 19:08:30,214449969
2020-11-26 19:09:00,214375659
2020-11-26 19:09:30,214381575
2020-11-26 19:10:00,214362949
2020-11-26 19:10:30,214378965
2020-11-26 19:11:00,214374120
2020-11-26 19:11:30,214325501
2020-11-26 19:12:00,214333843
2020-11-26 19:12:30,214352558
2020-11-26 19:13:00,214320354
2020-11-26 19:13:30,214273206
2020-11-26 19:14:00,214354336
2020-11-26 19:14:30,214353584
2020-11-26 19:15:00,214310826
2020-11-26 19:15:30,214401132
2020-11-26 19:16:00,214355389
2020-11-26 19:16:30,214339019
2020-11-26 19:17:00,214566036
2020-11-26 19:17:30,214467911

