"Time","vera-rubin-simulator"
2020-11-27 09:18:00,
2020-11-27 09:18:30,
2020-11-27 09:19:00,318
2020-11-27 09:19:30,532
2020-11-27 09:20:00,750
2020-11-27 09:20:30,967
2020-11-27 09:21:00,1193
2020-11-27 09:21:30,1428
2020-11-27 09:22:00,1662
2020-11-27 09:22:30,1896
2020-11-27 09:23:00,2129
2020-11-27 09:23:30,2252
2020-11-27 09:24:00,2276
2020-11-27 09:24:30,2294
2020-11-27 09:25:00,2310
2020-11-27 09:25:30,2327
2020-11-27 09:26:00,2328
2020-11-27 09:26:30,2327
2020-11-27 09:27:00,2327
2020-11-27 09:27:30,2327
2020-11-27 09:28:00,2327
2020-11-27 09:28:30,2327
2020-11-27 09:29:00,2327
2020-11-27 09:29:30,2327
2020-11-27 09:30:00,2327
2020-11-27 09:30:30,2327
2020-11-27 09:31:00,2327
2020-11-27 09:31:30,2328
2020-11-27 09:32:00,2328
2020-11-27 09:32:30,2328
2020-11-27 09:33:00,2327
2020-11-27 09:33:30,2328
2020-11-27 09:34:00,2328
2020-11-27 09:34:30,2327
2020-11-27 09:35:00,2327
2020-11-27 09:35:30,2327
2020-11-27 09:36:00,2327
2020-11-27 09:36:30,2327
2020-11-27 09:37:00,2326
2020-11-27 09:37:30,2327
2020-11-27 09:38:00,2326
2020-11-27 09:38:30,2327
2020-11-27 09:39:00,2327
2020-11-27 09:39:30,2327
2020-11-27 09:40:00,2327
2020-11-27 09:40:30,2328
2020-11-27 09:41:00,2328
2020-11-27 09:41:30,2327
2020-11-27 09:42:00,2328
2020-11-27 09:42:30,2327

